video_id,feat
3417,"[9, 6]"
3418,[5]
3419,[16]
3420,[18]
3421,[11]
3422,[11]
3423,[5]
3424,[17]
3425,[11]
3426,[13]
3427,[5]
3428,[8]
3429,[19]
3430,[11]
3431,[11]
3432,[28]
3433,[10]
3434,[5]
3435,[17]
3436,[13]
3437,[13]
3438,"[10, 21]"
3439,[11]
3440,[5]
3441,[11]
3442,"[5, 11]"
3443,[6]
3444,[6]
3445,[14]
3446,[11]
3447,[5]
3448,[9]
3449,[5]
3450,[16]
3451,[5]
3452,[11]
3453,[12]
3454,[11]
3455,[11]
3456,[19]
3457,[5]
3458,[7]
3459,[15]
3460,[25]
3461,[13]
3462,[1]
3463,[6]
3464,[27]
3465,[28]
3466,[4]
3467,[11]
3468,[16]
3469,[28]
3470,[11]
3471,[5]
3472,[1]
3473,[11]
3474,[5]
3475,[20]
3476,[28]
3477,[22]
3478,[28]
3479,[8]
3480,[5]
3481,[11]
3482,[6]
3483,[11]
3484,[19]
3485,[8]
3486,[25]
3487,"[11, 6]"
3488,[5]
3489,"[9, 6]"
3490,"[28, 17]"
3491,[11]
3492,[6]
3493,[17]
3494,[1]
3495,[19]
3496,[20]
3497,[5]
3498,[11]
3499,[26]
3500,[8]
3501,[8]
3502,[1]
3503,[19]
3504,[12]
3505,[28]
3506,[12]
3507,[17]
3508,[28]
3509,[4]
3510,[28]
3511,[6]
3512,[12]
3513,"[11, 4]"
3514,[8]
3515,[28]
3516,[12]
3517,[7]
3518,[1]
3519,[12]
3520,[11]
3521,[6]
3522,[6]
3523,[11]
3524,[7]
3525,[5]
3526,[20]
3527,[1]
3528,[12]
3529,[6]
3530,[3]
3531,[11]
3532,[5]
3533,[28]
3534,[6]
3535,[13]
3536,"[25, 11]"
3537,[7]
3538,[8]
3539,[17]
3540,[28]
3541,[3]
3542,[25]
3543,[28]
3544,[9]
3545,"[8, 26]"
3546,[4]
3547,[7]
3548,[9]
3549,[11]
3550,[5]
3551,[20]
3552,[27]
3553,"[11, 1]"
3554,[28]
3555,"[8, 26]"
3556,[28]
3557,[25]
3558,[7]
3559,[25]
3560,[9]
3561,[19]
3562,[6]
3563,[11]
3564,[6]
3565,[8]
3566,[17]
3567,[5]
3568,[28]
3569,[28]
3570,[15]
3571,[8]
3572,[7]
3573,"[11, 10]"
3574,[5]
3575,[28]
3576,[11]
3577,[6]
3578,[19]
3579,[28]
3580,[8]
3581,[13]
3582,[7]
3583,"[11, 7]"
3584,[25]
3585,[7]
3586,[28]
3587,[7]
3588,[11]
3589,[28]
3590,"[6, 17]"
3591,[17]
3592,[13]
3593,[15]
3594,[11]
3595,[26]
3596,[7]
3597,[28]
3598,[9]
3599,[10]
3600,[5]
3601,[21]
3602,[5]
3603,[28]
3604,[11]
3605,[1]
3606,[28]
3607,[9]
3608,[28]
3609,[12]
3610,"[11, 28]"
3611,"[7, 16]"
3612,[12]
3613,"[12, 19]"
3614,[5]
3615,[28]
3616,[9]
3617,[5]
3618,"[17, 9]"
3619,[9]
3620,[12]
3621,[4]
3622,"[9, 26]"
3623,"[19, 28]"
3624,[28]
3625,[28]
3626,[5]
3627,[12]
3628,"[9, 6]"
3629,[5]
3630,"[25, 9]"
3631,"[11, 1]"
3632,[12]
3633,[28]
3634,"[9, 28]"
3635,[26]
3636,[11]
3637,"[11, 8]"
3638,[11]
3639,[5]
3640,[11]
3641,[16]
3642,[19]
3643,[12]
3644,[25]
3645,[7]
3646,[15]
3647,"[25, 28]"
3648,[27]
3649,[9]
3650,[12]
3651,[6]
3652,"[9, 11]"
3653,"[25, 9]"
3654,[6]
3655,[11]
3656,[2]
3657,[1]
3658,[9]
3659,[19]
3660,[8]
3661,[5]
3662,[26]
3663,"[19, 11]"
3664,[15]
3665,[5]
3666,[28]
3667,[7]
3668,[12]
3669,"[9, 6]"
3670,"[25, 9]"
3671,[11]
3672,[28]
3673,[8]
3674,[15]
3675,[11]
3676,[12]
3677,[13]
3678,[3]
3679,[11]
3680,[7]
3681,[5]
3682,[6]
3683,[11]
3684,[28]
3685,[22]
3686,[18]
3687,[28]
3688,[11]
3689,[5]
3690,[5]
3691,[15]
3692,[2]
3693,[19]
3694,"[29, 14]"
3695,[5]
3696,[5]
3697,[16]
3698,[11]
3699,[15]
3700,[11]
3701,"[18, 9]"
3702,[4]
3703,[20]
3704,[19]
3705,[9]
3706,[6]
3707,[3]
3708,[5]
3709,[8]
3710,[11]
3711,[2]
3712,[11]
3713,[18]
3714,[6]
3715,[2]
3716,[26]
3717,[8]
3718,[13]
3719,"[17, 19, 28]"
3720,[20]
3721,[19]
3722,"[15, 14]"
3723,[5]
3724,"[17, 28]"
3725,"[11, 28]"
3726,"[25, 4, 11]"
3727,[5]
3728,[5]
3729,[20]
3730,"[15, 19]"
3731,[3]
3732,"[12, 11]"
3733,[12]
3734,[28]
3735,[8]
3736,[11]
3737,[28]
3738,[8]
3739,"[11, 10]"
3740,[2]
3741,"[4, 11]"
3742,[25]
3743,[11]
3744,[11]
3745,[8]
3746,[13]
3747,[28]
3748,[11]
3749,[5]
3750,[5]
3751,[13]
3752,[11]
3753,[5]
3754,"[11, 5]"
3755,[4]
3756,[11]
3757,[5]
3758,[5]
3759,[19]
3760,[11]
3761,[11]
3762,[11]
3763,[4]
3764,[27]
3765,[11]
3766,[11]
3767,[4]
3768,[11]
3769,[11]
3770,"[26, 20]"
3771,[5]
3772,"[17, 28]"
3773,[6]
3774,"[26, 28]"
3775,[11]
3776,[19]
3777,[11]
3778,"[19, 28]"
3779,[12]
3780,[8]
3781,[17]
3782,[12]
3783,"[5, 11]"
3784,[15]
3785,"[9, 28]"
3786,[11]
3787,[8]
3788,[13]
3789,[20]
3790,"[8, 11]"
3791,[18]
3792,"[5, 8]"
3793,[12]
3794,[28]
3795,[28]
3796,[9]
3797,[8]
3798,[6]
3799,[2]
3800,[9]
3801,[13]
3802,[20]
3803,[28]
3804,[5]
3805,[19]
3806,[5]
3807,[5]
3808,"[9, 3]"
3809,[7]
3810,"[28, 6]"
3811,[3]
3812,[2]
3813,[15]
3814,[12]
3815,[6]
3816,[5]
3817,[26]
3818,[15]
3819,[4]
3820,[6]
3821,[14]
3822,"[17, 28]"
3823,"[17, 13]"
3824,[12]
3825,[19]
3826,[11]
3827,"[28, 9]"
3828,[5]
3829,[16]
3830,[19]
3831,[19]
3832,[5]
3833,[8]
3834,[12]
3835,[19]
3836,[17]
3837,[19]
3838,[19]
3839,[28]
3840,[25]
3841,[19]
3842,[22]
3843,"[15, 11]"
3844,[28]
3845,[19]
3846,[6]
3847,[28]
3848,[2]
3849,[5]
3850,[11]
3851,[7]
3852,[9]
3853,[5]
3854,[11]
3855,[10]
3856,[13]
3857,"[11, 10]"
3858,[8]
3859,[11]
3860,[28]
3861,[5]
3862,[11]
3863,[11]
3864,[20]
3865,[5]
3866,[11]
3867,[28]
3868,[25]
3869,[5]
3870,[11]
3871,[26]
3872,[9]
3873,[8]
3874,[5]
3875,[19]
3876,[28]
3877,[19]
3878,[12]
3879,[26]
3880,[1]
3881,"[25, 9]"
3882,[8]
3883,[11]
3884,[7]
3885,[6]
3886,[12]
3887,[11]
3888,[8]
3889,[12]
3890,[3]
3891,[25]
3892,[12]
3893,[11]
3894,[11]
3895,[11]
3896,[12]
3897,"[19, 6]"
3898,[13]
3899,[11]
3900,[25]
3901,"[11, 0, 6]"
3902,[5]
3903,[11]
3904,[28]
3905,[19]
3906,[19]
3907,[11]
3908,[5]
3909,[28]
3910,"[9, 6]"
3911,[2]
3912,[28]
3913,"[11, 28, 19]"
3914,[5]
3915,[20]
3916,"[8, 26, 6]"
3917,[8]
3918,[7]
3919,[12]
3920,[12]
3921,[28]
3922,"[5, 8, 11]"
3923,"[8, 6]"
3924,"[7, 16]"
3925,[28]
3926,[2]
3927,[19]
3928,[8]
3929,[6]
3930,[28]
3931,"[8, 6]"
3932,[15]
3933,[7]
3934,[12]
3935,[28]
3936,"[15, 9]"
3937,[7]
3938,[20]
3939,"[7, 25]"
3940,[28]
3941,[7]
3942,[19]
3943,[28]
3944,[15]
3945,"[9, 11, 28]"
3946,[19]
3947,"[9, 28]"
3948,[4]
3949,"[25, 1]"
3950,[6]
3951,[6]
3952,"[26, 10]"
3953,"[19, 28]"
3954,[20]
3955,[12]
3956,[7]
3957,"[11, 26]"
3958,[8]
3959,[4]
3960,[8]
3961,"[15, 11]"
3962,[11]
3963,[6]
3964,[5]
3965,[17]
3966,[8]
3967,"[28, 6]"
3968,[28]
3969,[28]
3970,"[19, 28]"
3971,"[25, 28]"
3972,[8]
3973,[7]
3974,"[11, 1]"
3975,[8]
3976,[20]
3977,[11]
3978,[17]
3979,"[11, 26]"
3980,[11]
3981,[17]
3982,[6]
3983,[28]
3984,"[9, 28]"
3985,[9]
3986,"[15, 19]"
3987,[6]
3988,[12]
3989,[12]
3990,[2]
3991,[2]
3992,[8]
3993,[6]
3994,"[9, 11]"
3995,"[11, 9]"
3996,[6]
3997,[6]
3998,[26]
3999,"[28, 9]"
4000,"[17, 28]"
4001,"[28, 1]"
4002,[28]
4003,[15]
4004,[28]
4005,"[28, 30]"
4006,"[28, 19]"
4007,[3]
4008,"[17, 28]"
4009,"[28, 9]"
4010,[6]
4011,[5]
4012,"[1, 8]"
4013,"[8, 6]"
4014,[6]
4015,[11]
4016,"[8, 26]"
4017,"[17, 28]"
4018,"[11, 6]"
4019,[5]
4020,"[8, 9]"
4021,"[11, 26]"
4022,"[10, 1]"
4023,"[1, 8]"
4024,[9]
4025,[28]
4026,[26]
4027,[8]
4028,[15]
4029,"[25, 11]"
4030,"[28, 6]"
4031,"[8, 26]"
4032,"[26, 8]"
4033,"[9, 6]"
4034,"[11, 26]"
4035,"[8, 11, 26]"
4036,[28]
4037,[8]
4038,[11]
4039,"[3, 20]"
4040,[18]
4041,[28]
4042,[1]
4043,[28]
4044,[11]
4045,[8]
4046,[6]
4047,[12]
4048,[19]
4049,"[11, 1]"
4050,[17]
4051,[28]
4052,"[26, 8]"
4053,[6]
4054,[8]
4055,"[5, 9]"
4056,[17]
4057,[26]
4058,"[9, 6]"
4059,[20]
4060,[28]
4061,"[25, 8]"
4062,[17]
4063,"[8, 26]"
4064,"[26, 8]"
4065,"[26, 8]"
4066,[11]
4067,"[17, 11]"
4068,[28]
4069,[13]
4070,"[8, 19]"
4071,[7]
4072,[8]
4073,[7]
4074,[28]
4075,[28]
4076,[28]
4077,"[8, 26]"
4078,[1]
4079,[6]
4080,"[17, 11]"
4081,[6]
4082,"[4, 0]"
4083,"[9, 6]"
4084,"[26, 9]"
4085,[5]
4086,[28]
4087,[20]
4088,[6]
4089,[5]
4090,[6]
4091,[15]
4092,[17]
4093,"[8, 26]"
4094,"[11, 9]"
4095,[9]
4096,[12]
4097,"[26, 20]"
4098,[11]
4099,"[26, 8]"
4100,"[19, 11]"
4101,[28]
4102,[26]
4103,"[8, 11]"
4104,[6]
4105,[7]
4106,[8]
4107,"[1, 8, 6]"
4108,[11]
4109,[8]
4110,"[9, 7]"
4111,[8]
4112,"[9, 10]"
4113,"[5, 25]"
4114,"[8, 26, 6]"
4115,[11]
4116,[9]
4117,[15]
4118,"[11, 28]"
4119,"[25, 8]"
4120,[28]
4121,[17]
4122,"[9, 11]"
4123,[28]
4124,"[11, 28]"
4125,"[26, 10]"
4126,[5]
4127,[6]
4128,[4]
4129,[12]
4130,[5]
4131,[28]
4132,[5]
4133,[28]
4134,[11]
4135,[11]
4136,"[18, 28, 19]"
4137,"[26, 10]"
4138,[15]
4139,[10]
4140,"[8, 6]"
4141,[26]
4142,"[11, 28]"
4143,[28]
4144,"[6, 7]"
4145,[8]
4146,[28]
4147,[6]
4148,"[11, 8, 6]"
4149,"[9, 6]"
4150,[5]
4151,[11]
4152,[7]
4153,[25]
4154,[8]
4155,[26]
4156,[6]
4157,[6]
4158,"[9, 11]"
4159,[18]
4160,[5]
4161,[6]
4162,[28]
4163,"[11, 9, 6]"
4164,[11]
4165,"[8, 11]"
4166,[8]
4167,[17]
4168,[26]
4169,[8]
4170,[12]
4171,"[8, 26]"
4172,[8]
4173,[7]
4174,[16]
4175,[1]
4176,"[5, 26]"
4177,[28]
4178,[17]
4179,[6]
4180,[12]
4181,[7]
4182,"[8, 26, 6]"
4183,[28]
4184,[7]
4185,[8]
4186,[7]
4187,[8]
4188,"[8, 11]"
4189,"[26, 8]"
4190,[11]
4191,"[26, 9]"
4192,"[11, 28]"
4193,"[11, 0]"
4194,"[8, 6]"
4195,"[28, 9]"
4196,[8]
4197,[26]
4198,[2]
4199,[4]
4200,[12]
4201,"[25, 9]"
4202,[12]
4203,[5]
4204,[1]
4205,[8]
4206,[2]
4207,[20]
4208,[2]
4209,"[25, 1]"
4210,[12]
4211,"[11, 7]"
4212,"[5, 8, 11, 26]"
4213,"[28, 9]"
4214,[1]
4215,[28]
4216,[11]
4217,[5]
4218,"[8, 6]"
4219,[6]
4220,[28]
4221,[22]
4222,[20]
4223,[5]
4224,"[28, 9]"
4225,[18]
4226,[8]
4227,"[8, 6]"
4228,[25]
4229,[16]
4230,[28]
4231,"[9, 6]"
4232,"[8, 6]"
4233,[12]
4234,[28]
4235,[8]
4236,[15]
4237,[15]
4238,[5]
4239,[11]
4240,[5]
4241,[10]
4242,[1]
4243,[1]
4244,[8]
4245,[5]
4246,[11]
4247,[28]
4248,[11]
4249,[15]
4250,"[1, 8]"
4251,[8]
4252,[4]
4253,[11]
4254,[11]
4255,[0]
4256,[30]
4257,[5]
4258,[2]
4259,[11]
4260,[16]
4261,[17]
4262,[19]
4263,[8]
4264,[6]
4265,[6]
4266,"[17, 28]"
4267,[19]
4268,[15]
4269,[11]
4270,"[9, 6]"
4271,[2]
4272,[25]
4273,[6]
4274,[11]
4275,[12]
4276,[26]
4277,[20]
4278,[6]
4279,[8]
4280,[28]
4281,[4]
4282,[28]
4283,"[8, 11]"
4284,[5]
4285,"[28, 20]"
4286,"[25, 11]"
4287,[20]
4288,[11]
4289,[7]
4290,[11]
4291,[15]
4292,[8]
4293,[11]
4294,[7]
4295,[8]
4296,[28]
4297,[5]
4298,[11]
4299,[11]
4300,[11]
4301,[28]
4302,[5]
4303,[11]
4304,[11]
4305,[17]
4306,[8]
4307,[6]
4308,[26]
4309,[8]
4310,[26]
4311,[11]
4312,[28]
4313,[28]
4314,[10]
4315,[11]
4316,"[5, 11]"
4317,[12]
4318,"[12, 11]"
4319,[11]
4320,"[28, 21]"
4321,[28]
4322,[25]
4323,[5]
4324,[19]
4325,"[12, 19]"
4326,"[11, 8]"
4327,"[12, 11]"
4328,"[6, 25]"
4329,[26]
4330,[19]
4331,[11]
4332,[11]
4333,[2]
4334,[5]
4335,[28]
4336,[11]
4337,"[26, 28]"
4338,[9]
4339,[2]
4340,[13]
4341,[23]
4342,[1]
4343,[25]
4344,[1]
4345,[11]
4346,[1]
4347,"[11, 4]"
4348,[11]
4349,[11]
4350,[11]
4351,[6]
4352,[6]
4353,[11]
4354,[6]
4355,[16]
4356,[8]
4357,[28]
4358,"[20, 5]"
4359,"[24, 11]"
4360,[8]
4361,"[9, 6]"
4362,[13]
4363,[1]
4364,"[25, 1]"
4365,"[11, 28, 19]"
4366,[10]
4367,"[19, 28]"
4368,[26]
4369,[8]
4370,[11]
4371,[13]
4372,[12]
4373,[26]
4374,[11]
4375,[15]
4376,[16]
4377,[1]
4378,[18]
4379,[28]
4380,[11]
4381,"[15, 19]"
4382,[6]
4383,"[26, 8, 6]"
4384,[25]
4385,[19]
4386,[7]
4387,[5]
4388,[19]
4389,[9]
4390,"[12, 11]"
4391,[6]
4392,[21]
4393,[9]
4394,[13]
4395,[8]
4396,[25]
4397,[12]
4398,[18]
4399,[28]
4400,"[9, 6]"
4401,[8]
4402,[19]
4403,[11]
4404,"[16, 4]"
4405,[7]
4406,[5]
4407,[1]
4408,[8]
4409,"[26, 8, 6]"
4410,[28]
4411,"[26, 8]"
4412,[28]
4413,[11]
4414,[8]
4415,[19]
4416,[15]
4417,[28]
4418,[17]
4419,[12]
4420,[11]
4421,[28]
4422,[12]
4423,[11]
4424,[8]
4425,"[19, 20]"
4426,[11]
4427,[1]
4428,[15]
4429,"[28, 6]"
4430,[7]
4431,[28]
4432,[11]
4433,[6]
4434,[12]
4435,[19]
4436,[16]
4437,[30]
4438,[16]
4439,"[11, 9]"
4440,[8]
4441,[4]
4442,[17]
4443,"[8, 26]"
4444,[18]
4445,[19]
4446,[7]
4447,[1]
4448,[28]
4449,[28]
4450,[19]
4451,[10]
4452,[5]
4453,[5]
4454,[17]
4455,[5]
4456,[17]
4457,[12]
4458,[28]
4459,[11]
4460,[25]
4461,[8]
4462,[1]
4463,[5]
4464,"[8, 26]"
4465,[11]
4466,"[8, 6]"
4467,[11]
4468,[5]
4469,[9]
4470,[6]
4471,[19]
4472,[6]
4473,[20]
4474,"[28, 16]"
4475,"[11, 6]"
4476,[1]
4477,[11]
4478,"[0, 7]"
4479,[11]
4480,[11]
4481,[1]
4482,[6]
4483,[25]
4484,[2]
4485,[11]
4486,[11]
4487,[7]
4488,[6]
4489,[28]
4490,[2]
4491,[28]
4492,[12]
4493,"[11, 19]"
4494,"[19, 22]"
4495,[16]
4496,[1]
4497,[28]
4498,[10]
4499,[19]
4500,"[10, 9]"
4501,[25]
4502,[1]
4503,[19]
4504,[19]
4505,[12]
4506,"[26, 8]"
4507,[5]
4508,[2]
4509,[8]
4510,[16]
4511,[11]
4512,[11]
4513,"[11, 28]"
4514,[1]
4515,[11]
4516,[8]
4517,"[11, 28]"
4518,[28]
4519,[19]
4520,[23]
4521,[1]
4522,[11]
4523,[5]
4524,[8]
4525,[8]
4526,[11]
4527,[8]
4528,"[19, 6]"
4529,[16]
4530,"[11, 8]"
4531,[8]
4532,[6]
4533,"[8, 11]"
4534,[6]
4535,[7]
4536,[25]
4537,[11]
4538,[11]
4539,[11]
4540,[12]
4541,[11]
4542,[28]
4543,"[9, 28]"
4544,[4]
4545,[12]
4546,[11]
4547,[5]
4548,[4]
4549,"[13, 12]"
4550,[11]
4551,[5]
4552,[28]
4553,[28]
4554,"[9, 28]"
4555,[4]
4556,[20]
4557,[28]
4558,[5]
4559,[17]
4560,[1]
4561,"[11, 6]"
4562,[11]
4563,[3]
4564,[11]
4565,[13]
4566,[11]
4567,[6]
4568,[28]
4569,[5]
4570,[28]
4571,"[8, 26, 6]"
4572,[28]
4573,[2]
4574,[11]
4575,[1]
4576,[11]
4577,[7]
4578,[1]
4579,"[5, 8, 11]"
4580,[11]
4581,[11]
4582,[9]
4583,[1]
4584,[19]
4585,[20]
4586,[8]
4587,[5]
4588,[11]
4589,[13]
4590,[26]
4591,[19]
4592,[9]
4593,[5]
4594,[9]
4595,[9]
4596,[19]
4597,"[11, 8, 9]"
4598,[11]
4599,[8]
4600,[20]
4601,[6]
4602,"[9, 28]"
4603,[11]
4604,"[8, 26]"
4605,[28]
4606,[26]
4607,[11]
4608,[28]
4609,[23]
4610,[19]
4611,[11]
4612,[6]
4613,[19]
4614,[8]
4615,[15]
4616,[5]
4617,[19]
4618,[11]
4619,[2]
4620,[6]
4621,[11]
4622,[11]
4623,"[15, 9]"
4624,"[1, 8]"
4625,[19]
4626,[17]
4627,"[12, 28]"
4628,[19]
4629,"[11, 6]"
4630,[16]
4631,[25]
4632,"[19, 6]"
4633,[25]
4634,[12]
4635,[7]
4636,[6]
4637,[1]
4638,[20]
4639,[6]
4640,[19]
4641,[7]
4642,[25]
4643,"[8, 26]"
4644,[9]
4645,[7]
4646,[7]
4647,[12]
4648,[5]
4649,"[8, 6]"
4650,[17]
4651,[11]
4652,"[26, 8, 6]"
4653,"[11, 8]"
4654,[12]
4655,[20]
4656,[7]
4657,"[9, 6]"
4658,"[2, 1]"
4659,[28]
4660,[26]
4661,[12]
4662,[6]
4663,[28]
4664,[12]
4665,"[8, 11]"
4666,"[26, 8, 19]"
4667,"[8, 11]"
4668,[6]
4669,[2]
4670,[5]
4671,"[28, 6]"
4672,[12]
4673,[5]
4674,[28]
4675,[5]
4676,[25]
4677,"[25, 1]"
4678,"[7, 16]"
4679,[25]
4680,"[11, 6]"
4681,[1]
4682,"[9, 28]"
4683,[1]
4684,"[9, 28]"
4685,[26]
4686,"[11, 26]"
4687,[5]
4688,"[25, 9]"
4689,"[11, 28]"
4690,"[1, 6]"
4691,[25]
4692,"[15, 12]"
4693,[15]
4694,[11]
4695,[5]
4696,[17]
4697,[2]
4698,[6]
4699,"[11, 6]"
4700,[20]
4701,[15]
4702,[8]
4703,[10]
4704,[1]
4705,[5]
4706,[28]
4707,"[15, 28]"
4708,[20]
4709,[30]
4710,[16]
4711,[17]
4712,[7]
4713,[17]
4714,[26]
4715,"[11, 8]"
4716,[28]
4717,"[11, 28]"
4718,"[11, 8]"
4719,"[11, 28]"
4720,[28]
4721,"[25, 9]"
4722,[28]
4723,[8]
4724,[18]
4725,"[26, 10]"
4726,[16]
4727,"[28, 9]"
4728,[15]
4729,"[8, 11]"
4730,"[28, 9]"
4731,[12]
4732,"[26, 10]"
4733,[28]
4734,[17]
4735,[8]
4736,"[9, 6]"
4737,[16]
4738,"[17, 9, 28]"
4739,"[9, 28]"
4740,[17]
4741,"[17, 25, 28]"
4742,[28]
4743,[25]
4744,"[11, 28, 9]"
4745,[8]
4746,[1]
4747,"[19, 26]"
4748,[28]
4749,[5]
4750,"[28, 25]"
4751,[12]
4752,"[8, 26]"
4753,[6]
4754,"[11, 6]"
4755,"[15, 12]"
4756,[12]
4757,[15]
4758,"[11, 1, 8]"
4759,"[26, 8]"
4760,"[9, 28]"
4761,[2]
4762,[5]
4763,[28]
4764,[8]
4765,[18]
4766,"[9, 6]"
4767,"[11, 19]"
4768,[5]
4769,[2]
4770,[3]
4771,[5]
4772,[11]
4773,[1]
4774,[28]
4775,"[9, 28]"
4776,[5]
4777,[7]
4778,[11]
4779,[26]
4780,[19]
4781,[5]
4782,[5]
4783,[6]
4784,[17]
4785,"[11, 10]"
4786,[11]
4787,[6]
4788,[5]
4789,[4]
4790,[11]
4791,[6]
4792,[15]
4793,"[19, 15]"
4794,[8]
4795,[12]
4796,[28]
4797,[15]
4798,[28]
4799,[25]
4800,[12]
4801,[5]
4802,[11]
4803,[28]
4804,[8]
4805,[11]
4806,[28]
4807,[15]
4808,[1]
4809,"[8, 26]"
4810,"[17, 28]"
4811,"[11, 9]"
4812,[6]
4813,[11]
4814,[26]
4815,[8]
4816,[8]
4817,[16]
4818,[4]
4819,"[11, 28]"
4820,[19]
4821,[11]
4822,[9]
4823,[8]
4824,[5]
4825,[17]
4826,[20]
4827,[13]
4828,[26]
4829,"[8, 11]"
4830,[19]
4831,[11]
4832,[19]
4833,[19]
4834,[19]
4835,[12]
4836,[11]
4837,"[12, 13]"
4838,[28]
4839,[28]
4840,[8]
4841,[28]
4842,"[2, 11]"
4843,[5]
4844,[11]
4845,[12]
4846,[11]
4847,"[25, 28]"
4848,[25]
4849,[7]
4850,[11]
4851,[20]
4852,[10]
4853,[28]
4854,[12]
4855,[16]
4856,[11]
4857,[5]
4858,[28]
4859,"[26, 8]"
4860,[11]
4861,"[11, 19]"
4862,[11]
4863,[6]
4864,[13]
4865,[11]
4866,[7]
4867,[15]
4868,"[25, 9]"
4869,"[11, 13]"
4870,[5]
4871,[19]
4872,[28]
4873,[11]
4874,[5]
4875,[25]
4876,[11]
4877,[7]
4878,[8]
4879,[28]
4880,[8]
4881,"[12, 17]"
4882,[11]
4883,[19]
4884,"[11, 9]"
4885,[2]
4886,[8]
4887,[7]
4888,[4]
4889,[11]
4890,[12]
4891,"[6, 10]"
4892,"[11, 16]"
4893,[5]
4894,[15]
4895,[26]
4896,[8]
4897,[5]
4898,[28]
4899,[12]
4900,[19]
4901,[13]
4902,[12]
4903,[13]
4904,[1]
4905,[5]
4906,[8]
4907,[11]
4908,[16]
4909,[11]
4910,"[9, 28]"
4911,[1]
4912,[12]
4913,[9]
4914,[11]
4915,[5]
4916,[11]
4917,[28]
4918,[11]
4919,[11]
4920,[11]
4921,[20]
4922,[8]
4923,[8]
4924,[5]
4925,[7]
4926,[5]
4927,[11]
4928,[6]
4929,[8]
4930,[4]
4931,[19]
4932,[28]
4933,[9]
4934,[8]
4935,[18]
4936,[11]
4937,[10]
4938,[5]
4939,[5]
4940,[16]
4941,[28]
4942,"[24, 11, 26]"
4943,[11]
4944,"[18, 28]"
4945,[1]
4946,[11]
4947,[27]
4948,[15]
4949,[18]
4950,[6]
4951,[7]
4952,"[28, 9]"
4953,[11]
4954,[11]
4955,[19]
4956,[13]
4957,[5]
4958,[7]
4959,[11]
4960,"[8, 6]"
4961,[8]
4962,[11]
4963,[25]
4964,[11]
4965,[2]
4966,[19]
4967,[19]
4968,[11]
4969,[11]
4970,[28]
4971,[12]
4972,[19]
4973,[6]
4974,[15]
4975,[12]
4976,[11]
4977,[5]
4978,[6]
4979,[9]
4980,[28]
4981,[5]
4982,[13]
4983,"[25, 11]"
4984,[6]
4985,[14]
4986,[8]
4987,[28]
4988,[5]
4989,"[2, 26]"
4990,[19]
4991,[8]
4992,[9]
4993,[11]
4994,[25]
4995,[19]
4996,[11]
4997,[6]
4998,[28]
4999,[25]
5000,[5]
5001,[12]
5002,[5]
5003,[11]
5004,[7]
5005,"[8, 26]"
5006,[4]
5007,[11]
5008,[5]
5009,[19]
5010,[17]
5011,[1]
5012,[5]
5013,[11]
5014,[28]
5015,[5]
5016,"[11, 1]"
5017,"[11, 4]"
5018,[16]
5019,"[25, 19, 28]"
5020,[11]
5021,[6]
5022,[11]
5023,[5]
5024,[13]
5025,[26]
5026,[14]
5027,"[11, 7]"
5028,[11]
5029,"[11, 19]"
5030,[19]
5031,[11]
5032,[21]
5033,[25]
5034,[17]
5035,[2]
5036,[11]
5037,[15]
5038,[12]
5039,[18]
5040,[2]
5041,[28]
5042,[11]
5043,[12]
5044,"[9, 11]"
5045,"[12, 11]"
5046,[11]
5047,[11]
5048,[11]
5049,[15]
5050,[28]
5051,[19]
5052,[11]
5053,[11]
5054,[15]
5055,[17]
5056,[19]
5057,[5]
5058,[11]
5059,[28]
5060,[6]
5061,"[5, 11]"
5062,"[25, 9]"
5063,[7]
5064,[15]
5065,[11]
5066,"[9, 28]"
5067,[11]
5068,[11]
5069,[13]
5070,[5]
5071,[16]
5072,[11]
5073,[28]
5074,[11]
5075,[2]
5076,"[11, 7]"
5077,[11]
5078,[19]
5079,[8]
5080,[5]
5081,[13]
5082,[1]
5083,[5]
5084,[18]
5085,[15]
5086,[5]
5087,[5]
5088,[5]
5089,[11]
5090,[28]
5091,[6]
5092,[11]
5093,[5]
5094,[9]
5095,[25]
5096,[11]
5097,[11]
5098,[5]
5099,[8]
5100,[11]
5101,[8]
5102,[11]
5103,[13]
5104,[25]
5105,[11]
5106,[9]
5107,[8]
5108,"[6, 17]"
5109,[8]
5110,[11]
5111,[4]
5112,[11]
5113,[11]
5114,[13]
5115,[5]
5116,[12]
5117,[19]
5118,[5]
5119,[11]
5120,[5]
5121,[11]
5122,[8]
5123,[11]
5124,[11]
5125,[11]
5126,[11]
5127,[11]
5128,[24]
5129,[9]
5130,[5]
5131,[6]
5132,[26]
5133,[8]
5134,[3]
5135,[12]
5136,[25]
5137,[19]
5138,[17]
5139,[7]
5140,[12]
5141,"[14, 27]"
5142,[8]
5143,[9]
5144,"[1, 8]"
5145,[7]
5146,[2]
5147,[5]
5148,[25]
5149,[8]
5150,[11]
5151,[8]
5152,[28]
5153,[5]
5154,[5]
5155,[1]
5156,[19]
5157,"[6, 25]"
5158,[10]
5159,[20]
5160,[12]
5161,[17]
5162,[1]
5163,[17]
5164,[28]
5165,[7]
5166,[7]
5167,"[15, 27]"
5168,[19]
5169,[5]
5170,[7]
5171,[28]
5172,[25]
